งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
08 ก.พ. 2559,4.5046,4.5177,4.6076
09 ก.พ. 2559,4.494,4.509,4.5985
10 ก.พ. 2559,4.4815,4.4962,4.5807
11 ก.พ. 2559,4.4703,4.4844,4.5679
12 ก.พ. 2559,4.4844,4.4989,4.5839
15 ก.พ. 2559,4.5211,4.536,4.6209
16 ก.พ. 2559,4.5187,4.5355,4.6161
17 ก.พ. 2559,4.5184,4.5329,4.6182
18 ก.พ. 2559,4.512,4.5253,4.6137
19 ก.พ. 2559,4.5218,4.5379,4.6232
23 ก.พ. 2559,4.545,4.562,4.6394
24 ก.พ. 2559,4.5405,4.5566,4.6412
25 ก.พ. 2559,4.5321,4.5497,4.635
26 ก.พ. 2559,4.5324,4.5463,4.6327
29 ก.พ. 2559,4.5374,4.5497,4.6366
01 มี.ค. 2559,4.5247,4.5392,4.6249
02 มี.ค. 2559,4.5226,4.5381,4.6209
03 มี.ค. 2559,4.509,4.5228,4.6118
04 มี.ค. 2559,4.5,4.5116,4.6019
07 มี.ค. 2559,4.5074,4.5214,4.6016
08 มี.ค. 2559,4.5056,4.5218,4.6037
09 มี.ค. 2559,4.4947,4.5091,4.595
10 มี.ค. 2559,4.486,4.5022,4.5852
11 มี.ค. 2559,4.4702,4.486,4.5711
14 มี.ค. 2559,4.464,4.4777,4.5595
15 มี.ค. 2559,4.4677,4.4822,4.5653
16 มี.ค. 2559,4.4619,4.4773,4.5604
17 มี.ค. 2559,4.4362,4.4501,4.53
18 มี.ค. 2559,4.4316,4.4472,4.5308
21 มี.ค. 2559,4.4416,4.4583,4.5435
22 มี.ค. 2559,4.4469,4.4614,4.5453
23 มี.ค. 2559,4.4552,4.4697,4.5545
24 มี.ค. 2559,4.4886,4.505,4.586
25 มี.ค. 2559,4.4963,4.5117,4.5922
28 มี.ค. 2559,4.4986,4.5127,4.5946
29 มี.ค. 2559,4.5023,4.5179,4.5996
30 มี.ค. 2559,4.4931,4.5081,4.5915
31 มี.ค. 2559,4.4855,4.5025,4.5856
01 เม.ย. 2559,4.4736,4.4895,4.5714
04 เม.ย. 2559,4.4767,4.493,4.5755
05 เม.ย. 2559,4.4996,4.5141,4.5972
07 เม.ย. 2559,4.4811,4.4955,4.5819
08 เม.ย. 2559,4.4778,4.4939,4.5758
11 เม.ย. 2559,4.4631,4.4795,4.5613
12 เม.ย. 2559,4.4605,4.476,4.5572
18 เม.ย. 2559,4.4633,4.4796,4.5613
19 เม.ย. 2559,4.4491,4.4641,4.5501
20 เม.ย. 2559,4.4391,4.456,4.5384
21 เม.ย. 2559,4.4547,4.4687,4.557
22 เม.ย. 2559,4.4615,4.476,4.5599
25 เม.ย. 2559,4.4724,4.4862,4.5683
26 เม.ย. 2559,4.4753,4.4887,4.5757
27 เม.ย. 2559,4.4713,4.4834,4.5704
28 เม.ย. 2559,4.468,4.4825,4.5642
29 เม.ย. 2559,4.442,4.4599,4.5437
03 พ.ค. 2559,4.436,4.45,4.5338
04 พ.ค. 2559,4.4643,4.4807,4.5617
09 พ.ค. 2559,4.4677,4.481,4.567
10 พ.ค. 2559,4.4787,4.4935,4.5838
11 พ.ค. 2559,4.4796,4.4939,4.5787
12 พ.ค. 2559,4.4849,4.5008,4.582
13 พ.ค. 2559,4.5012,4.517,4.5974
16 พ.ค. 2559,4.5027,4.5178,4.6052
17 พ.ค. 2559,4.5011,4.5154,4.5979
18 พ.ค. 2559,4.5281,4.5444,4.6259
19 พ.ค. 2559,4.5394,4.5506,4.6409
23 พ.ค. 2559,4.5299,4.544,4.6295
24 พ.ค. 2559,4.5438,4.5585,4.6409
25 พ.ค. 2559,4.5434,4.5564,4.6454
26 พ.ค. 2559,4.531,4.544,4.6329
27 พ.ค. 2559,4.5279,4.5421,4.6321
30 พ.ค. 2559,4.548,4.5628,4.6482
31 พ.ค. 2559,4.5409,4.5533,4.6446
01 มิ.ย. 2559,4.5359,4.5522,4.6393
02 มิ.ย. 2559,4.5309,4.5445,4.6298
03 มิ.ย. 2559,4.519,4.5342,4.6247
06 มิ.ย. 2559,4.4944,4.5101,4.596
07 มิ.ย. 2559,4.4872,4.5004,4.5846
08 มิ.ย. 2559,4.4804,4.4941,4.5789
09 มิ.ย. 2559,4.4676,4.478,4.5699
10 มิ.ย. 2559,4.4855,4.5013,4.5817
13 มิ.ย. 2559,4.4827,4.496,4.5824
14 มิ.ย. 2559,4.478,4.4925,4.5714
15 มิ.ย. 2559,4.4982,4.5101,4.5975
16 มิ.ย. 2559,4.4781,4.4925,4.5799
17 มิ.ย. 2559,4.4885,4.503,4.5894
20 มิ.ย. 2559,4.4813,4.4954,4.5803
21 มิ.ย. 2559,4.4807,4.4943,4.5803
22 มิ.ย. 2559,4.4855,4.5021,4.5851
23 มิ.ย. 2559,4.4796,4.4959,4.5779
24 มิ.ย. 2559,4.4968,4.512,4.6077
27 มิ.ย. 2559,4.4996,4.5121,4.6026
28 มิ.ย. 2559,4.4915,4.5073,4.5931
29 มิ.ย. 2559,4.4867,4.5019,4.5875
30 มิ.ย. 2559,4.4783,4.4939,4.5753
04 ก.ค. 2559,4.4677,4.4828,4.5609
05 ก.ค. 2559,4.4717,4.4876,4.5649
06 ก.ค. 2559,4.4825,4.4935,4.5863
07 ก.ค. 2559,4.4764,4.4913,4.5792
08 ก.ค. 2559,4.4804,4.4935,4.5828
11 ก.ค. 2559,4.4731,4.4852,4.5717
12 ก.ค. 2559,4.4748,4.4876,4.5743
13 ก.ค. 2559,4.4801,4.4961,4.5784
14 ก.ค. 2559,4.4762,4.4914,4.5765
15 ก.ค. 2559,4.4586,4.4718,4.5579
20 ก.ค. 2559,4.4566,4.4742,4.5664
21 ก.ค. 2559,4.461,4.4773,4.5602
22 ก.ค. 2559,4.4483,4.4625,4.5493
25 ก.ค. 2559,4.4418,4.4635,4.5592
26 ก.ค. 2559,4.4594,4.4743,4.5627
27 ก.ค. 2559,4.4571,4.4713,4.5553
28 ก.ค. 2559,4.4428,4.4571,4.546
29 ก.ค. 2559,4.4396,4.4523,4.5413
01 ส.ค. 2559,4.4285,4.4461,4.524
02 ส.ค. 2559,4.4283,4.4428,4.524
03 ส.ค. 2559,4.4302,4.4461,4.5273
04 ส.ค. 2559,4.4485,4.4634,4.5472
05 ส.ค. 2559,4.4397,4.454,4.5403
08 ส.ค. 2559,4.4536,4.4668,4.5526
09 ส.ค. 2559,4.4479,4.4621,4.5559
10 ส.ค. 2559,4.4296,4.4459,4.5291
11 ส.ค. 2559,4.429,4.4447,4.5272
15 ส.ค. 2559,4.419,4.4361,4.52
16 ส.ค. 2559,4.405,4.4176,4.5038
17 ส.ค. 2559,4.4096,4.4242,4.5116
18 ส.ค. 2559,4.4039,4.416,4.5049
19 ส.ค. 2559,4.4081,4.4222,4.5068
22 ส.ค. 2559,4.4198,4.4322,4.518
23 ส.ค. 2559,4.4091,4.4236,4.5086
24 ส.ค. 2559,4.4121,4.4282,4.5101
25 ส.ค. 2559,4.4075,4.4218,4.5068
26 ส.ค. 2559,4.4,4.4125,4.4998
29 ส.ค. 2559,4.411,4.4237,4.5147
30 ส.ค. 2559,4.4017,4.4151,4.5028
31 ส.ค. 2559,4.4062,4.4209,4.5078
01 ก.ย. 2559,4.4053,4.4201,4.5081
02 ก.ย. 2559,4.4034,4.4174,4.5056
05 ก.ย. 2559,4.4147,4.4285,4.5104
06 ก.ย. 2559,4.4297,4.4431,4.5277
07 ก.ย. 2559,4.4036,4.4194,4.5018
08 ก.ย. 2559,4.4112,4.4274,4.5095
09 ก.ย. 2559,4.4265,4.4407,4.5237
12 ก.ย. 2559,4.4364,4.4516,4.5398
13 ก.ย. 2559,4.4378,4.4537,4.5352
14 ก.ย. 2559,4.4488,4.4649,4.5453
15 ก.ย. 2559,4.4418,4.4556,4.5385
16 ก.ย. 2559,4.4341,4.4485,4.5324
19 ก.ย. 2559,4.4377,4.4527,4.5392
20 ก.ย. 2559,4.433,4.4488,4.5307
21 ก.ย. 2559,4.4265,4.4405,4.5272
22 ก.ย. 2559,4.414,4.4293,4.5134
23 ก.ย. 2559,4.4132,4.427,4.5135
26 ก.ย. 2559,4.4129,4.4254,4.5126
27 ก.ย. 2559,4.4061,4.4206,4.5066
28 ก.ย. 2559,4.4051,4.4194,4.5073
29 ก.ย. 2559,4.4058,4.4207,4.5075
30 ก.ย. 2559,4.4176,4.4308,4.5162
03 ต.ค. 2559,4.4063,4.4226,4.5052
04 ต.ค. 2559,4.417,4.4297,4.5122
05 ต.ค. 2559,4.4261,4.4402,4.5236
06 ต.ค. 2559,4.4341,4.448,4.526
07 ต.ค. 2559,4.4388,4.4527,4.5365
10 ต.ค. 2559,4.461,4.473,4.5521
11 ต.ค. 2559,4.479,4.4889,4.5794
12 ต.ค. 2559,4.5134,4.5291,4.6208
13 ต.ค. 2559,4.547,4.5637,4.6436
14 ต.ค. 2559,4.4865,4.5028,4.5775
17 ต.ค. 2559,4.5044,4.5206,4.6033
18 ต.ค. 2559,4.4783,4.495,4.571
19 ต.ค. 2559,4.4458,4.4643,4.5461
20 ต.ค. 2559,4.4454,4.4627,4.5397
21 ต.ค. 2559,4.4694,4.4868,4.5638
25 ต.ค. 2559,4.46,4.478,4.5618
26 ต.ค. 2559,4.4537,4.4709,4.5511
27 ต.ค. 2559,4.4635,4.4814,4.5641
28 ต.ค. 2559,4.4755,4.4931,4.5676
31 ต.ค. 2559,4.4602,4.478,4.557
01 พ.ย. 2559,4.4596,4.4747,4.5581
02 พ.ย. 2559,4.4621,4.4798,4.5677
03 พ.ย. 2559,4.4448,4.4635,4.5476
04 พ.ย. 2559,4.4516,4.4691,4.5476
07 พ.ย. 2559,4.461,4.478,4.5546
08 พ.ย. 2559,4.4518,4.4696,4.5578
09 พ.ย. 2559,4.4482,4.4656,4.549
10 พ.ย. 2559,4.4663,4.4842,4.5621
11 พ.ย. 2559,4.4938,4.5114,4.6027
14 พ.ย. 2559,4.5103,4.528,4.6096
15 พ.ย. 2559,4.5034,4.5215,4.6061
16 พ.ย. 2559,4.512,4.5291,4.6114
17 พ.ย. 2559,4.5104,4.5273,4.6165
18 พ.ย. 2559,4.5293,4.5439,4.6308
21 พ.ย. 2559,4.5228,4.5384,4.6286
22 พ.ย. 2559,4.5132,4.5312,4.6207
23 พ.ย. 2559,4.5179,4.5368,4.6258
24 พ.ย. 2559,4.5427,4.5613,4.6471
25 พ.ย. 2559,4.5415,4.5585,4.641
28 พ.ย. 2559,4.5261,4.5417,4.6344
29 พ.ย. 2559,4.5301,4.5453,4.6226
30 พ.ย. 2559,4.5333,4.5487,4.6399
01 ธ.ค. 2559,4.5461,4.5634,4.6451
02 ธ.ค. 2559,4.5355,4.551,4.6419
06 ธ.ค. 2559,4.5381,4.5559,4.6369
07 ธ.ค. 2559,4.5434,4.5614,4.6411
08 ธ.ค. 2559,4.5353,4.5498,4.6364
09 ธ.ค. 2559,4.5415,4.5597,4.6327
13 ธ.ค. 2559,4.534,4.5514,4.6284
14 ธ.ค. 2559,4.5297,4.5475,4.6311
15 ธ.ค. 2559,4.5472,4.5654,4.6537
16 ธ.ค. 2559,4.5506,4.5683,4.6549
19 ธ.ค. 2559,4.5578,4.5759,4.6583
20 ธ.ค. 2559,4.566,4.5831,4.6647
21 ธ.ค. 2559,4.5781,4.5985,4.6897
22 ธ.ค. 2559,4.5818,4.5998,4.6814
23 ธ.ค. 2559,4.5844,4.6026,4.6797
26 ธ.ค. 2559,4.5782,4.596,4.679
27 ธ.ค. 2559,4.5825,4.6,4.6844
28 ธ.ค. 2559,4.5844,4.603,4.6864
29 ธ.ค. 2559,4.5838,4.6019,4.6811
30 ธ.ค. 2559,4.5617,4.5796,4.6637
04 ม.ค. 2560,4.5681,4.5863,4.6756
05 ม.ค. 2560,4.553,4.5704,4.6553
06 ม.ค. 2560,4.5472,4.5647,4.6473
09 ม.ค. 2560,4.5542,4.5714,4.6599
10 ม.ค. 2560,4.5361,4.5505,4.6419
11 ม.ค. 2560,4.5315,4.5465,4.6334
12 ม.ค. 2560,4.5035,4.5196,4.6029
13 ม.ค. 2560,4.5085,4.5258,4.6158
16 ม.ค. 2560,4.5106,4.527,4.6104
17 ม.ค. 2560,4.5076,4.5237,4.6055
18 ม.ค. 2560,4.4924,4.5079,4.5908
19 ม.ค. 2560,4.5078,4.5246,4.6024
20 ม.ค. 2560,4.497,4.5143,4.5973
23 ม.ค. 2560,4.4949,4.5095,4.5896
24 ม.ค. 2560,4.4856,4.5016,4.5817
25 ม.ค. 2560,4.4853,4.5016,4.588
26 ม.ค. 2560,4.4813,4.4982,4.5766
27 ม.ค. 2560,4.4927,4.5092,4.5921
30 ม.ค. 2560,4.4885,4.5052,4.5849
31 ม.ค. 2560,4.4819,4.4975,4.5781
01 ก.พ. 2560,4.4748,4.4907,4.5696
02 ก.พ. 2560,4.4681,4.4854,4.563
03 ก.พ. 2560,4.4612,4.481,4.5662
06 ก.พ. 2560,4.458,4.4747,4.5552
07 ก.พ. 2560,4.4586,4.475,4.5578
08 ก.พ. 2560,4.4607,4.476,4.5574
09 ก.พ. 2560,4.4569,4.4721,4.5532
10 ก.พ. 2560,4.459,4.4768,4.5661
14 ก.พ. 2560,4.4599,4.4753,4.5556
15 ก.พ. 2560,4.4583,4.4744,4.5552
16 ก.พ. 2560,4.4544,4.4706,4.5517
17 ก.พ. 2560,4.4532,4.4693,4.5517
20 ก.พ. 2560,4.451,4.4681,4.5523
21 ก.พ. 2560,4.4595,4.4767,4.5567
22 ก.พ. 2560,4.4545,4.4709,4.5522
23 ก.พ. 2560,4.4559,4.4719,4.5493
24 ก.พ. 2560,4.4516,4.4688,4.5477
27 ก.พ. 2560,4.4373,4.4548,4.5385
28 ก.พ. 2560,4.4401,4.4544,4.5354
01 มี.ค. 2560,4.4503,4.4656,4.5469
02 มี.ค. 2560,4.4486,4.4647,4.5519
03 มี.ค. 2560,4.4555,4.4719,4.5618
06 มี.ค. 2560,4.4539,4.4709,4.5533
07 มี.ค. 2560,4.4564,4.474,4.5606
08 มี.ค. 2560,4.4728,4.4874,4.5663
09 มี.ค. 2560,4.4932,4.5071,4.5858
10 มี.ค. 2560,4.5003,4.5155,4.5954
13 มี.ค. 2560,4.4902,4.5062,4.5868
14 มี.ค. 2560,4.4895,4.5058,4.5881
15 มี.ค. 2560,4.4824,4.4999,4.5827
16 มี.ค. 2560,4.4554,4.4698,4.5595
17 มี.ค. 2560,4.4464,4.4611,4.5458
20 มี.ค. 2560,4.4176,4.4304,4.5092
21 มี.ค. 2560,4.417,4.4314,4.5099
22 มี.ค. 2560,4.4153,4.4313,4.5115
23 มี.ค. 2560,4.4015,4.4171,4.499
24 มี.ค. 2560,4.4079,4.4229,4.5022
27 มี.ค. 2560,4.3859,4.4016,4.4785
28 มี.ค. 2560,4.3769,4.3928,4.4718
29 มี.ค. 2560,4.3868,4.4021,4.4826
30 มี.ค. 2560,4.3844,4.3997,4.4783
31 มี.ค. 2560,4.3799,4.3958,4.4715
03 เม.ย. 2560,4.3628,4.3788,4.4523
04 เม.ย. 2560,4.3723,4.3876,4.4638
05 เม.ย. 2560,4.3879,4.403,4.4776
07 เม.ย. 2560,4.4064,4.4208,4.4881
10 เม.ย. 2560,4.405,4.4202,4.4978
11 เม.ย. 2560,4.4007,4.4159,4.4902
12 เม.ย. 2560,4.3879,4.4043,4.4847
17 เม.ย. 2560,4.3572,4.3729,4.4521
18 เม.ย. 2560,4.3687,4.3849,4.4646
19 เม.ย. 2560,4.3601,4.3753,4.4554
20 เม.ย. 2560,4.3647,4.3815,4.4625
21 เม.ย. 2560,4.3696,4.3847,4.4678
24 เม.ย. 2560,4.3641,4.379,4.4593
25 เม.ย. 2560,4.3648,4.3806,4.4563
26 เม.ย. 2560,4.3706,4.3868,4.4632
27 เม.ย. 2560,4.3838,4.3992,4.4699
28 เม.ย. 2560,4.3971,4.4126,4.4876
02 พ.ค. 2560,4.3871,4.4028,4.4802
03 พ.ค. 2560,4.3724,4.3886,4.467
04 พ.ค. 2560,4.3919,4.4068,4.4847
05 พ.ค. 2560,4.3949,4.4107,4.4871
08 พ.ค. 2560,4.3977,4.4128,4.4932
09 พ.ค. 2560,4.4008,4.4159,4.4963
11 พ.ค. 2560,4.4081,4.4242,4.5101
12 พ.ค. 2560,4.3997,4.4161,4.498
15 พ.ค. 2560,4.3887,4.403,4.4829
16 พ.ค. 2560,4.3739,4.3906,4.469
17 พ.ค. 2560,4.3723,4.3881,4.4676
18 พ.ค. 2560,4.3738,4.3892,4.4735
19 พ.ค. 2560,4.3806,4.3957,4.4776
22 พ.ค. 2560,4.3597,4.3757,4.4538
23 พ.ค. 2560,4.3618,4.3768,4.4524
24 พ.ค. 2560,4.3702,4.3841,4.468
25 พ.ค. 2560,4.3425,4.3578,4.4415
26 พ.ค. 2560,4.3192,4.3359,4.414
29 พ.ค. 2560,4.3206,4.3363,4.4129
30 พ.ค. 2560,4.3265,4.3424,4.4187
31 พ.ค. 2560,4.3226,4.3373,4.4176
01 มิ.ย. 2560,4.3184,4.3333,4.4222
02 มิ.ย. 2560,4.3332,4.3481,4.4283
05 มิ.ย. 2560,4.3146,4.3306,4.4105
06 มิ.ย. 2560,4.3084,4.3228,4.4026
07 มิ.ย. 2560,4.3059,4.3214,4.4031
08 มิ.ย. 2560,4.3117,4.3278,4.407
09 มิ.ย. 2560,4.3119,4.326,4.4099
12 มิ.ย. 2560,4.3141,4.3311,4.4112
13 มิ.ย. 2560,4.3054,4.3204,4.3998
14 มิ.ย. 2560,4.2949,4.3105,4.3854
15 มิ.ย. 2560,4.2877,4.3027,4.3858
16 มิ.ย. 2560,4.3014,4.3174,4.3909
19 มิ.ย. 2560,4.2968,4.3132,4.3913
20 มิ.ย. 2560,4.3028,4.3188,4.3946
21 มิ.ย. 2560,4.3048,4.3215,4.4066
22 มิ.ย. 2560,4.2966,4.3132,4.3965
23 มิ.ย. 2560,4.3027,4.3195,4.3948
26 มิ.ย. 2560,4.3019,4.3162,4.3884
27 มิ.ย. 2560,4.3031,4.3187,4.3941
28 มิ.ย. 2560,4.3024,4.3183,4.3907
29 มิ.ย. 2560,4.2944,4.3104,4.3953
30 มิ.ย. 2560,4.2996,4.3167,4.3921
03 ก.ค. 2560,4.2916,4.3091,4.3909
04 ก.ค. 2560,4.2993,4.3145,4.393
05 ก.ค. 2560,4.2982,4.3141,4.397
06 ก.ค. 2560,4.3058,4.322,4.4004
07 ก.ค. 2560,4.3091,4.3254,4.4049
11 ก.ค. 2560,4.3101,4.3269,4.4051
12 ก.ค. 2560,4.3012,4.3172,4.3926
13 ก.ค. 2560,4.2929,4.3097,4.3865
14 ก.ค. 2560,4.2887,4.3036,4.3835
17 ก.ค. 2560,4.268,4.2833,4.3604
18 ก.ค. 2560,4.2539,4.2669,4.3441
19 ก.ค. 2560,4.257,4.2708,4.3472
20 ก.ค. 2560,4.2551,4.2693,4.3467
21 ก.ค. 2560,4.2408,4.2569,4.3331
24 ก.ค. 2560,4.2288,4.2427,4.3213
25 ก.ค. 2560,4.23,4.2442,4.3244
26 ก.ค. 2560,4.2371,4.2516,4.3264
27 ก.ค. 2560,4.2159,4.2292,4.3086
31 ก.ค. 2560,4.2136,4.2268,4.3085
01 ส.ค. 2560,4.2051,4.2183,4.3008
02 ส.ค. 2560,4.2084,4.2213,4.3015
03 ส.ค. 2560,4.2049,4.2188,4.2987
04 ส.ค. 2560,4.1983,4.2127,4.2935
07 ส.ค. 2560,4.2018,4.215,4.2942
08 ส.ค. 2560,4.1991,4.2132,4.2923
09 ส.ค. 2560,4.1981,4.2115,4.2947
10 ส.ค. 2560,4.2011,4.2149,4.2912
11 ส.ค. 2560,4.1983,4.213,4.2956
15 ส.ค. 2560,4.1985,4.2127,4.2928
16 ส.ค. 2560,4.2008,4.218,4.2948
17 ส.ค. 2560,4.1982,4.2103,4.2906
18 ส.ค. 2560,4.1916,4.2059,4.2937
21 ส.ค. 2560,4.1919,4.2064,4.2879
22 ส.ค. 2560,4.1961,4.2103,4.2889
23 ส.ค. 2560,4.1994,4.2131,4.2903
24 ส.ค. 2560,4.2081,4.2225,4.3
25 ส.ค. 2560,4.2064,4.2228,4.3052
28 ส.ค. 2560,4.1939,4.2082,4.2884
29 ส.ค. 2560,4.1898,4.2042,4.2813
30 ส.ค. 2560,4.1919,4.2059,4.2789
31 ส.ค. 2560,4.1905,4.2044,4.2823
01 ก.ย. 2560,4.1849,4.1991,4.2808
04 ก.ย. 2560,4.1836,4.1976,4.2837
05 ก.ย. 2560,4.1839,4.1985,4.2768
06 ก.ย. 2560,4.1848,4.1956,4.2778
07 ก.ย. 2560,4.1814,4.1969,4.2716
08 ก.ย. 2560,4.1872,4.2015,4.2731
11 ก.ย. 2560,4.1827,4.1973,4.2831
12 ก.ย. 2560,4.1842,4.1986,4.2804
13 ก.ย. 2560,4.1817,4.1961,4.2762
14 ก.ย. 2560,4.1858,4.2001,4.2793
15 ก.ย. 2560,4.1794,4.1937,4.2719
18 ก.ย. 2560,4.1783,4.1925,4.2719
19 ก.ย. 2560,4.186,4.1996,4.2771
20 ก.ย. 2560,4.1843,4.1986,4.2766
21 ก.ย. 2560,4.1903,4.2052,4.2825
22 ก.ย. 2560,4.1865,4.203,4.2796
25 ก.ย. 2560,4.1835,4.1957,4.2757
26 ก.ย. 2560,4.1879,4.2031,4.2797
27 ก.ย. 2560,4.2052,4.2203,4.2932
28 ก.ย. 2560,4.2235,4.2359,4.3138
29 ก.ย. 2560,4.2187,4.2315,4.3111
02 ต.ค. 2560,4.2202,4.2332,4.3115
03 ต.ค. 2560,4.2336,4.2477,4.3273
04 ต.ค. 2560,4.2192,4.235,4.3055
05 ต.ค. 2560,4.2213,4.2354,4.3131
06 ต.ค. 2560,4.2269,4.2431,4.3174
09 ต.ค. 2560,4.2277,4.2405,4.3183
10 ต.ค. 2560,4.2196,4.2338,4.3118
11 ต.ค. 2560,4.2037,4.2172,4.295
12 ต.ค. 2560,4.1933,4.2077,4.2848
16 ต.ค. 2560,4.1807,4.195,4.275
17 ต.ค. 2560,4.185,4.1995,4.2759
18 ต.ค. 2560,4.1836,4.1996,4.2784
19 ต.ค. 2560,4.1947,4.2084,4.2858
20 ต.ค. 2560,4.1933,4.207,4.286
24 ต.ค. 2560,4.1968,4.2109,4.2888
25 ต.ค. 2560,4.1998,4.2141,4.2957
27 ต.ค. 2560,4.21,4.224,4.3047
30 ต.ค. 2560,4.2076,4.223,4.2978
31 ต.ค. 2560,4.2042,4.2186,4.3
01 พ.ย. 2560,4.2013,4.2138,4.2931
02 พ.ย. 2560,4.1914,4.2069,4.2813
03 พ.ย. 2560,4.1887,4.2028,4.2816
06 พ.ย. 2560,4.1974,4.2117,4.2901
07 พ.ย. 2560,4.192,4.2068,4.2843
08 พ.ย. 2560,4.1933,4.2066,4.2867
09 พ.ย. 2560,4.1913,4.2035,4.288
10 พ.ย. 2560,4.188,4.2021,4.2817
13 พ.ย. 2560,4.1869,4.2027,4.2794
14 พ.ย. 2560,4.1846,4.2008,4.277
15 พ.ย. 2560,4.182,4.1944,4.2747
16 พ.ย. 2560,4.1735,4.187,4.2678
17 พ.ย. 2560,4.157,4.1712,4.2457
20 พ.ย. 2560,4.1438,4.1566,4.2403
21 พ.ย. 2560,4.1495,4.1633,4.2416
22 พ.ย. 2560,4.1416,4.1534,4.2309
23 พ.ย. 2560,4.1348,4.1483,4.2279
24 พ.ย. 2560,4.1312,4.1453,4.2227
27 พ.ย. 2560,4.1333,4.1495,4.2252
28 พ.ย. 2560,4.126,4.142,4.2231
29 พ.ย. 2560,4.1233,4.1385,4.2106
30 พ.ย. 2560,4.1222,4.1354,4.2147
01 ธ.ค. 2560,4.129,4.141,4.2198
04 ธ.ค. 2560,4.1251,4.1389,4.2175
06 ธ.ค. 2560,4.1215,4.1352,4.2106
07 ธ.ค. 2560,4.1239,4.1372,4.2155
08 ธ.ค. 2560,4.1278,4.14,4.2194
12 ธ.ค. 2560,4.1182,4.13,4.2164
13 ธ.ค. 2560,4.1216,4.1359,4.2154
14 ธ.ค. 2560,4.1078,4.1193,4.2066
15 ธ.ค. 2560,4.1111,4.1234,4.2012
18 ธ.ค. 2560,4.1126,4.1277,4.2058
19 ธ.ค. 2560,4.1387,4.1513,4.2318
20 ธ.ค. 2560,4.1354,4.1473,4.2252
21 ธ.ค. 2560,4.1299,4.1414,4.222
22 ธ.ค. 2560,4.1339,4.1475,4.2219
25 ธ.ค. 2560,4.1369,4.1514,4.2231
26 ธ.ค. 2560,4.1405,4.1529,4.2311
27 ธ.ค. 2560,4.1453,4.1596,4.2379
28 ธ.ค. 2560,4.1332,4.1426,4.2262
29 ธ.ค. 2560,4.1293,4.1421,4.2184
03 ม.ค. 2561,4.096,4.1111,4.1874
04 ม.ค. 2561,4.0813,4.0942,4.1693
05 ม.ค. 2561,4.0658,4.0792,4.1583
08 ม.ค. 2561,4.0581,4.0708,4.1505
09 ม.ค. 2561,4.0687,4.0811,4.1587
10 ม.ค. 2561,4.0705,4.0843,4.1572
11 ม.ค. 2561,4.0475,4.0606,4.1357
12 ม.ค. 2561,4.0286,4.0407,4.1269
15 ม.ค. 2561,4.0273,4.0417,4.1176
16 ม.ค. 2561,4.0319,4.0446,4.1203
17 ม.ค. 2561,4.0288,4.0434,4.1179
18 ม.ค. 2561,4.0371,4.051,4.1238
19 ม.ค. 2561,4.0231,4.0366,4.1137
22 ม.ค. 2561,4.0258,4.0404,4.1158
23 ม.ค. 2561,4.0181,4.0318,4.1075
24 ม.ค. 2561,4.0075,4.0215,4.0956
25 ม.ค. 2561,3.9719,3.9822,4.0608
26 ม.ค. 2561,3.9623,3.9736,4.053
29 ม.ค. 2561,3.9584,3.9723,4.0442
30 ม.ค. 2561,3.9719,3.9857,4.0592
31 ม.ค. 2561,3.9604,3.9739,4.0498
01 ก.พ. 2561,3.9543,3.968,4.0505
02 ก.พ. 2561,3.9556,3.9694,4.0441
05 ก.พ. 2561,3.9744,3.9874,4.0639
06 ก.พ. 2561,3.9942,4.0083,4.079
07 ก.พ. 2561,3.9736,3.9863,4.0634
08 ก.พ. 2561,4.0035,4.0155,4.0948
09 ก.พ. 2561,4.0209,4.0332,4.106
12 ก.พ. 2561,3.9863,4.0028,4.0886
13 ก.พ. 2561,3.9779,3.9921,4.0772
14 ก.พ. 2561,3.9629,3.9779,4.0526
15 ก.พ. 2561,3.9462,3.961,4.0433
16 ก.พ. 2561,3.9424,3.9574,4.0337
19 ก.พ. 2561,3.9461,3.961,4.0405
20 ก.พ. 2561,3.9662,3.9807,4.0554
21 ก.พ. 2561,3.9768,3.9917,4.0666
22 ก.พ. 2561,3.9867,4.0003,4.0761
23 ก.พ. 2561,3.9715,3.9848,4.0595
26 ก.พ. 2561,3.9615,3.9756,4.0458
27 ก.พ. 2561,3.947,3.9606,4.0365
28 ก.พ. 2561,3.9635,3.9779,4.0599
02 มี.ค. 2561,3.9683,3.983,4.055
05 มี.ค. 2561,3.9567,3.9708,4.0516
06 มี.ค. 2561,3.9555,3.9685,4.0445
07 มี.ค. 2561,3.9512,3.9623,4.0406
08 มี.ค. 2561,3.9459,3.9614,4.0328
09 มี.ค. 2561,3.9493,3.9628,4.0369
12 มี.ค. 2561,3.9405,3.9546,4.0359
13 มี.ค. 2561,3.9349,3.9481,4.0285
14 มี.ค. 2561,3.9268,3.9405,4.0144
15 มี.ค. 2561,3.9175,3.933,4.0132
16 มี.ค. 2561,3.9292,3.9443,4.019
19 มี.ค. 2561,3.928,3.9427,4.0221
20 มี.ค. 2561,3.9227,3.9365,4.0173
21 มี.ค. 2561,3.9263,3.9405,4.017
22 มี.ค. 2561,3.9195,3.9332,4.0171
