งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
26 ม.ค. 2559,0.4757,0.4952,0.5662
27 ม.ค. 2559,0.4744,0.4946,0.5657
28 ม.ค. 2559,0.4705,0.4921,0.5616
29 ม.ค. 2559,0.4641,0.4892,0.5615
01 ก.พ. 2559,0.4681,0.492,0.5615
02 ก.พ. 2559,0.4658,0.4906,0.5582
03 ก.พ. 2559,0.4654,0.4913,0.5548
04 ก.พ. 2559,0.4627,0.4904,0.5573
05 ก.พ. 2559,0.4688,0.492,0.558
08 ก.พ. 2559,0.4649,0.4886,0.5581
09 ก.พ. 2559,0.4606,0.4839,0.5555
10 ก.พ. 2559,0.4588,0.4853,0.5538
11 ก.พ. 2559,0.4619,0.4839,0.5543
12 ก.พ. 2559,0.4552,0.4808,0.5501
15 ก.พ. 2559,0.4612,0.4894,0.5575
16 ก.พ. 2559,0.461,0.4878,0.5569
17 ก.พ. 2559,0.4685,0.4888,0.5505
18 ก.พ. 2559,0.471,0.4866,0.5555
19 ก.พ. 2559,0.4565,0.4822,0.5548
23 ก.พ. 2559,0.4547,0.4817,0.5547
24 ก.พ. 2559,0.4636,0.4863,0.5554
25 ก.พ. 2559,0.4558,0.4851,0.5549
26 ก.พ. 2559,0.4563,0.4825,0.5557
29 ก.พ. 2559,0.457,0.4832,0.5553
01 มี.ค. 2559,0.4551,0.4849,0.5529
02 มี.ค. 2559,0.4678,0.4927,0.5561
03 มี.ค. 2559,0.4697,0.4923,0.5607
04 มี.ค. 2559,0.4706,0.4926,0.5606
07 มี.ค. 2559,0.4772,0.4945,0.56
08 มี.ค. 2559,0.4765,0.4932,0.5622
09 มี.ค. 2559,0.468,0.4915,0.5601
10 มี.ค. 2559,0.4689,0.4915,0.5624
11 มี.ค. 2559,0.462,0.4894,0.5584
14 มี.ค. 2559,0.4648,0.4883,0.5565
15 มี.ค. 2559,0.4604,0.4855,0.5531
16 มี.ค. 2559,0.4595,0.4841,0.5559
17 มี.ค. 2559,0.453,0.4806,0.5546
18 มี.ค. 2559,0.4631,0.4846,0.5555
21 มี.ค. 2559,0.4698,0.4898,0.5604
22 มี.ค. 2559,0.4738,0.4891,0.5573
23 มี.ค. 2559,0.4664,0.4914,0.5537
24 มี.ค. 2559,0.4628,0.492,0.5613
25 มี.ค. 2559,0.482,0.4971,0.5571
28 มี.ค. 2559,0.4817,0.4946,0.5579
29 มี.ค. 2559,0.4836,0.4974,0.5625
30 มี.ค. 2559,0.4739,0.4967,0.5627
31 มี.ค. 2559,0.4815,0.4992,0.5618
01 เม.ย. 2559,0.4811,0.4996,0.5596
04 เม.ย. 2559,0.4833,0.498,0.5643
05 เม.ย. 2559,0.4694,0.4968,0.5656
07 เม.ย. 2559,0.4722,0.4952,0.5595
08 เม.ย. 2559,0.4774,0.495,0.5606
11 เม.ย. 2559,0.4744,0.4932,0.5634
12 เม.ย. 2559,0.4737,0.4941,0.5608
18 เม.ย. 2559,0.4681,0.493,0.5529
19 เม.ย. 2559,0.4642,0.4914,0.556
20 เม.ย. 2559,0.4642,0.4915,0.5576
21 เม.ย. 2559,0.4737,0.4924,0.5653
22 เม.ย. 2559,0.4707,0.4927,0.5623
25 เม.ย. 2559,0.4679,0.4911,0.5581
26 เม.ย. 2559,0.4642,0.4907,0.5581
27 เม.ย. 2559,0.4708,0.4925,0.5635
28 เม.ย. 2559,0.4586,0.4893,0.5607
29 เม.ย. 2559,0.468,0.4917,0.558
03 พ.ค. 2559,0.4628,0.4908,0.558
04 พ.ค. 2559,0.4658,0.4917,0.5603
09 พ.ค. 2559,0.4638,0.4898,0.5662
10 พ.ค. 2559,0.4684,0.4915,0.564
11 พ.ค. 2559,0.4669,0.4916,0.5623
12 พ.ค. 2559,0.4713,0.4939,0.5623
13 พ.ค. 2559,0.4676,0.4941,0.5613
16 พ.ค. 2559,0.466,0.4932,0.563
17 พ.ค. 2559,0.4697,0.4921,0.5617
18 พ.ค. 2559,0.4775,0.4967,0.565
19 พ.ค. 2559,0.4795,0.4954,0.5662
23 พ.ค. 2559,0.4765,0.4917,0.562
24 พ.ค. 2559,0.4731,0.4919,0.5626
25 พ.ค. 2559,0.4721,0.4918,0.564
26 พ.ค. 2559,0.4785,0.4956,0.5624
27 พ.ค. 2559,0.4764,0.4954,0.5643
30 พ.ค. 2559,0.4751,0.4977,0.565
31 พ.ค. 2559,0.4735,0.4938,0.5684
01 มิ.ย. 2559,0.473,0.4948,0.5635
02 มิ.ย. 2559,0.4633,0.4914,0.5619
03 มิ.ย. 2559,0.4684,0.4938,0.5625
06 มิ.ย. 2559,0.4671,0.4924,0.5632
07 มิ.ย. 2559,0.4675,0.494,0.5602
08 มิ.ย. 2559,0.4707,0.4927,0.5616
09 มิ.ย. 2559,0.476,0.4931,0.5663
10 มิ.ย. 2559,0.4695,0.4931,0.56
13 มิ.ย. 2559,0.4679,0.492,0.559
14 มิ.ย. 2559,0.4669,0.4895,0.5562
15 มิ.ย. 2559,0.4658,0.4906,0.5586
16 มิ.ย. 2559,0.4611,0.4896,0.5583
17 มิ.ย. 2559,0.4654,0.4916,0.5553
20 มิ.ย. 2559,0.4613,0.4882,0.5549
21 มิ.ย. 2559,0.4626,0.4855,0.5544
22 มิ.ย. 2559,0.4618,0.4864,0.5545
23 มิ.ย. 2559,0.4622,0.4868,0.5533
24 มิ.ย. 2559,0.4495,0.4845,0.5554
27 มิ.ย. 2559,0.4504,0.4838,0.5545
28 มิ.ย. 2559,0.4579,0.4827,0.5531
29 มิ.ย. 2559,0.4641,0.4836,0.5577
30 มิ.ย. 2559,0.4635,0.4846,0.5557
04 ก.ค. 2559,0.4582,0.4851,0.5521
05 ก.ค. 2559,0.4563,0.4836,0.5545
06 ก.ค. 2559,0.461,0.4836,0.5567
07 ก.ค. 2559,0.4569,0.4832,0.5592
08 ก.ค. 2559,0.4595,0.4839,0.5568
11 ก.ค. 2559,0.4599,0.4858,0.5572
12 ก.ค. 2559,0.458,0.4883,0.5554
13 ก.ค. 2559,0.4609,0.4897,0.5599
14 ก.ค. 2559,0.4526,0.4877,0.5597
15 ก.ค. 2559,0.4679,0.4881,0.5573
20 ก.ค. 2559,0.4639,0.487,0.555
21 ก.ค. 2559,0.4718,0.4888,0.553
22 ก.ค. 2559,0.4646,0.4858,0.5517
25 ก.ค. 2559,0.4622,0.4956,0.537
26 ก.ค. 2559,0.4643,0.4862,0.5529
27 ก.ค. 2559,0.4585,0.484,0.5529
28 ก.ค. 2559,0.4676,0.4879,0.5523
29 ก.ค. 2559,0.4619,0.4825,0.5555
01 ส.ค. 2559,0.4667,0.4873,0.5539
02 ส.ค. 2559,0.4718,0.4888,0.5528
03 ส.ค. 2559,0.4632,0.4853,0.5538
04 ส.ค. 2559,0.4735,0.4897,0.5542
05 ส.ค. 2559,0.4639,0.4871,0.5543
08 ส.ค. 2559,0.4608,0.4877,0.5574
09 ส.ค. 2559,0.4679,0.4878,0.5576
10 ส.ค. 2559,0.4686,0.4853,0.5563
11 ส.ค. 2559,0.4676,0.4879,0.5512
15 ส.ค. 2559,0.4594,0.4828,0.5527
16 ส.ค. 2559,0.4642,0.4833,0.5505
17 ส.ค. 2559,0.47,0.4862,0.5506
18 ส.ค. 2559,0.4715,0.4856,0.5523
19 ส.ค. 2559,0.4637,0.4834,0.5524
22 ส.ค. 2559,0.466,0.4842,0.5495
23 ส.ค. 2559,0.4652,0.484,0.5467
24 ส.ค. 2559,0.4649,0.4844,0.547
25 ส.ค. 2559,0.4596,0.483,0.5457
26 ส.ค. 2559,0.4654,0.4838,0.5472
29 ส.ค. 2559,0.4645,0.4836,0.5498
30 ส.ค. 2559,0.4644,0.484,0.5439
31 ส.ค. 2559,0.469,0.4852,0.5483
01 ก.ย. 2559,0.4696,0.4858,0.5484
02 ก.ย. 2559,0.47,0.4868,0.5496
05 ก.ย. 2559,0.4694,0.4845,0.5526
06 ก.ย. 2559,0.4673,0.4865,0.5545
07 ก.ย. 2559,0.468,0.4884,0.5533
08 ก.ย. 2559,0.4672,0.4865,0.551
09 ก.ย. 2559,0.4697,0.4869,0.5556
12 ก.ย. 2559,0.4715,0.4882,0.5537
13 ก.ย. 2559,0.4621,0.4867,0.5524
14 ก.ย. 2559,0.4654,0.4867,0.5528
15 ก.ย. 2559,0.4718,0.4883,0.5498
16 ก.ย. 2559,0.4682,0.4867,0.5548
19 ก.ย. 2559,0.4715,0.4892,0.5519
20 ก.ย. 2559,0.469,0.4849,0.5519
21 ก.ย. 2559,0.4581,0.4831,0.5515
22 ก.ย. 2559,0.4634,0.4846,0.5504
23 ก.ย. 2559,0.4675,0.4871,0.5521
26 ก.ย. 2559,0.4636,0.4845,0.5536
27 ก.ย. 2559,0.4661,0.4873,0.5481
28 ก.ย. 2559,0.4693,0.489,0.5504
29 ก.ย. 2559,0.4641,0.4873,0.5534
30 ก.ย. 2559,0.4605,0.4854,0.5494
03 ต.ค. 2559,0.4668,0.4878,0.5497
04 ต.ค. 2559,0.471,0.4892,0.5514
05 ต.ค. 2559,0.4682,0.4878,0.5529
06 ต.ค. 2559,0.4674,0.4867,0.5552
07 ต.ค. 2559,0.4628,0.4842,0.5577
10 ต.ค. 2559,0.4644,0.4908,0.5595
11 ต.ค. 2559,0.4709,0.4956,0.5619
12 ต.ค. 2559,0.4714,0.4949,0.5612
13 ต.ค. 2559,0.478,0.4997,0.5716
14 ต.ค. 2559,0.4694,0.4914,0.5619
17 ต.ค. 2559,0.4713,0.4933,0.5615
18 ต.ค. 2559,0.4705,0.4931,0.5586
19 ต.ค. 2559,0.4752,0.495,0.5536
20 ต.ค. 2559,0.4646,0.491,0.5529
21 ต.ค. 2559,0.4714,0.4924,0.5569
25 ต.ค. 2559,0.4697,0.4924,0.5556
26 ต.ค. 2559,0.4619,0.4881,0.5579
27 ต.ค. 2559,0.4684,0.4928,0.5544
28 ต.ค. 2559,0.4797,0.4953,0.5556
31 ต.ค. 2559,0.4797,0.4937,0.5534
01 พ.ย. 2559,0.4813,0.4971,0.554
02 พ.ย. 2559,0.4777,0.4939,0.5552
03 พ.ย. 2559,0.4692,0.4909,0.5552
04 พ.ย. 2559,0.4713,0.4938,0.552
07 พ.ย. 2559,0.4752,0.495,0.5539
08 พ.ย. 2559,0.4751,0.4949,0.5531
09 พ.ย. 2559,0.4694,0.4881,0.5621
10 พ.ย. 2559,0.4705,0.4969,0.555
11 พ.ย. 2559,0.4794,0.4944,0.5626
14 พ.ย. 2559,0.4771,0.4945,0.5585
15 พ.ย. 2559,0.474,0.4897,0.5537
16 พ.ย. 2559,0.4744,0.4919,0.5521
17 พ.ย. 2559,0.4708,0.4875,0.5566
18 พ.ย. 2559,0.4705,0.4886,0.5566
21 พ.ย. 2559,0.4717,0.4858,0.5557
22 พ.ย. 2559,0.468,0.4847,0.5534
23 พ.ย. 2559,0.4655,0.486,0.5507
24 พ.ย. 2559,0.4722,0.4878,0.5525
25 พ.ย. 2559,0.4686,0.4868,0.5507
28 พ.ย. 2559,0.465,0.4855,0.5497
29 พ.ย. 2559,0.4563,0.4823,0.5514
30 พ.ย. 2559,0.4586,0.485,0.5511
01 ธ.ค. 2559,0.4667,0.4861,0.5526
02 ธ.ค. 2559,0.4739,0.4896,0.5546
06 ธ.ค. 2559,0.4804,0.4982,0.5535
07 ธ.ค. 2559,0.4802,0.4965,0.5569
08 ธ.ค. 2559,0.4812,0.4963,0.5605
09 ธ.ค. 2559,0.4815,0.4971,0.5607
13 ธ.ค. 2559,0.4836,0.4948,0.5615
14 ธ.ค. 2559,0.481,0.4966,0.5587
15 ธ.ค. 2559,0.4779,0.4962,0.5615
16 ธ.ค. 2559,0.4812,0.4964,0.5608
19 ธ.ค. 2559,0.4767,0.4952,0.5631
20 ธ.ค. 2559,0.4781,0.4966,0.5583
21 ธ.ค. 2559,0.4777,0.4962,0.5614
22 ธ.ค. 2559,0.479,0.498,0.5613
23 ธ.ค. 2559,0.479,0.498,0.5614
26 ธ.ค. 2559,0.4774,0.4972,0.5624
27 ธ.ค. 2559,0.4793,0.4964,0.5634
28 ธ.ค. 2559,0.4822,0.4983,0.5591
29 ธ.ค. 2559,0.4764,0.4949,0.5597
30 ธ.ค. 2559,0.4753,0.4959,0.5558
04 ม.ค. 2560,0.4725,0.4941,0.5591
05 ม.ค. 2560,0.4744,0.4936,0.5581
06 ม.ค. 2560,0.477,0.4942,0.5612
09 ม.ค. 2560,0.478,0.4938,0.5579
10 ม.ค. 2560,0.4726,0.4921,0.5523
11 ม.ค. 2560,0.4734,0.489,0.5529
12 ม.ค. 2560,0.4618,0.4841,0.5532
13 ม.ค. 2560,0.4688,0.486,0.5532
16 ม.ค. 2560,0.4724,0.4876,0.5536
17 ม.ค. 2560,0.4687,0.4877,0.5508
18 ม.ค. 2560,0.4656,0.4854,0.5525
19 ม.ค. 2560,0.4684,0.4866,0.5495
20 ม.ค. 2560,0.4638,0.4857,0.5516
23 ม.ค. 2560,0.4678,0.4851,0.5534
24 ม.ค. 2560,0.4639,0.4838,0.553
25 ม.ค. 2560,0.4673,0.4856,0.5502
26 ม.ค. 2560,0.4713,0.487,0.5491
27 ม.ค. 2560,0.4633,0.4845,0.5523
30 ม.ค. 2560,0.4693,0.487,0.5476
31 ม.ค. 2560,0.4686,0.4855,0.5508
01 ก.พ. 2560,0.4727,0.4883,0.5509
02 ก.พ. 2560,0.4683,0.4848,0.5569
03 ก.พ. 2560,0.4736,0.4892,0.5533
06 ก.พ. 2560,0.4734,0.489,0.5523
07 ก.พ. 2560,0.4728,0.4882,0.5531
08 ก.พ. 2560,0.4724,0.4872,0.5545
09 ก.พ. 2560,0.4734,0.4882,0.5551
10 ก.พ. 2560,0.4786,0.4957,0.5541
14 ก.พ. 2560,0.4749,0.4903,0.5551
15 ก.พ. 2560,0.4712,0.4919,0.5544
16 ก.พ. 2560,0.4744,0.4927,0.5535
17 ก.พ. 2560,0.4736,0.4893,0.5522
20 ก.พ. 2560,0.4701,0.4891,0.5512
21 ก.พ. 2560,0.4747,0.4947,0.553
22 ก.พ. 2560,0.4746,0.4908,0.5514
23 ก.พ. 2560,0.4748,0.4918,0.5522
24 ก.พ. 2560,0.4762,0.4959,0.5521
27 ก.พ. 2560,0.4734,0.4918,0.5567
28 ก.พ. 2560,0.4737,0.4894,0.5574
01 มี.ค. 2560,0.4711,0.4929,0.5544
02 มี.ค. 2560,0.4745,0.491,0.554
03 มี.ค. 2560,0.4718,0.4941,0.5538
06 มี.ค. 2560,0.4741,0.495,0.5553
07 มี.ค. 2560,0.4803,0.4959,0.5575
08 มี.ค. 2560,0.473,0.4928,0.5616
09 มี.ค. 2560,0.4787,0.4942,0.5634
10 มี.ค. 2560,0.4793,0.496,0.5612
13 มี.ค. 2560,0.483,0.4992,0.5578
14 มี.ค. 2560,0.4845,0.5001,0.563
15 มี.ค. 2560,0.4907,0.507,0.566
16 มี.ค. 2560,0.4815,0.5006,0.5674
17 มี.ค. 2560,0.4843,0.4991,0.5671
20 มี.ค. 2560,0.4666,0.4952,0.5601
21 มี.ค. 2560,0.4742,0.4958,0.561
22 มี.ค. 2560,0.4828,0.4982,0.5572
23 มี.ค. 2560,0.4787,0.4942,0.5635
24 มี.ค. 2560,0.4787,0.4959,0.5612
27 มี.ค. 2560,0.4781,0.4957,0.5573
28 มี.ค. 2560,0.4788,0.4956,0.5614
29 มี.ค. 2560,0.479,0.4967,0.5603
30 มี.ค. 2560,0.4797,0.4969,0.5641
31 มี.ค. 2560,0.4792,0.4977,0.561
03 เม.ย. 2560,0.4778,0.497,0.5584
04 เม.ย. 2560,0.4752,0.4952,0.5603
05 เม.ย. 2560,0.4758,0.4957,0.5629
07 เม.ย. 2560,0.4764,0.4999,0.5668
10 เม.ย. 2560,0.4797,0.5021,0.5704
11 เม.ย. 2560,0.4798,0.5052,0.5687
12 เม.ย. 2560,0.4863,0.5031,0.564
17 เม.ย. 2560,0.4799,0.4977,0.561
18 เม.ย. 2560,0.4804,0.4977,0.5663
19 เม.ย. 2560,0.475,0.4949,0.5638
20 เม.ย. 2560,0.4785,0.497,0.5649
21 เม.ย. 2560,0.4789,0.4969,0.5656
24 เม.ย. 2560,0.4796,0.497,0.5638
25 เม.ย. 2560,0.4792,0.499,0.5665
26 เม.ย. 2560,0.4811,0.5035,0.5646
27 เม.ย. 2560,0.4876,0.5048,0.5696
28 เม.ย. 2560,0.4895,0.5088,0.5661
02 พ.ค. 2560,0.4911,0.5064,0.568
03 พ.ค. 2560,0.4862,0.5063,0.5687
04 พ.ค. 2560,0.4895,0.5052,0.5741
05 พ.ค. 2560,0.4848,0.5049,0.571
08 พ.ค. 2560,0.4882,0.5056,0.5701
09 พ.ค. 2560,0.4892,0.5031,0.5687
11 พ.ค. 2560,0.4862,0.507,0.5684
12 พ.ค. 2560,0.4866,0.5054,0.5704
15 พ.ค. 2560,0.4884,0.5039,0.573
16 พ.ค. 2560,0.4874,0.5057,0.57
17 พ.ค. 2560,0.4877,0.5054,0.5711
18 พ.ค. 2560,0.4851,0.5039,0.5722
19 พ.ค. 2560,0.4899,0.4996,0.571
22 พ.ค. 2560,0.4867,0.498,0.5675
23 พ.ค. 2560,0.4842,0.4954,0.5642
24 พ.ค. 2560,0.4825,0.497,0.5658
25 พ.ค. 2560,0.4722,0.4945,0.5612
26 พ.ค. 2560,0.4759,0.4957,0.5591
29 พ.ค. 2560,0.4736,0.4932,0.562
30 พ.ค. 2560,0.4732,0.4938,0.5617
31 พ.ค. 2560,0.4727,0.4947,0.56
01 มิ.ย. 2560,0.4771,0.4979,0.5554
02 มิ.ย. 2560,0.4761,0.4954,0.5621
05 มิ.ย. 2560,0.478,0.4957,0.5601
06 มิ.ย. 2560,0.478,0.495,0.5614
07 มิ.ย. 2560,0.4717,0.4928,0.5627
08 มิ.ย. 2560,0.4733,0.4966,0.5597
09 มิ.ย. 2560,0.4754,0.4948,0.5639
12 มิ.ย. 2560,0.4801,0.4985,0.5622
13 มิ.ย. 2560,0.4802,0.496,0.5591
14 มิ.ย. 2560,0.4762,0.4951,0.5594
15 มิ.ย. 2560,0.4802,0.4973,0.556
16 มิ.ย. 2560,0.48,0.4948,0.5578
19 มิ.ย. 2560,0.4831,0.4972,0.5594
20 มิ.ย. 2560,0.4841,0.499,0.5568
21 มิ.ย. 2560,0.4836,0.4978,0.5598
22 มิ.ย. 2560,0.4826,0.4987,0.5558
23 มิ.ย. 2560,0.4809,0.498,0.556
26 มิ.ย. 2560,0.4765,0.4951,0.559
27 มิ.ย. 2560,0.4809,0.4986,0.5558
28 มิ.ย. 2560,0.4754,0.4954,0.5583
29 มิ.ย. 2560,0.4771,0.4973,0.5567
30 มิ.ย. 2560,0.4798,0.4981,0.5551
03 ก.ค. 2560,0.4803,0.4947,0.5577
04 ก.ค. 2560,0.4779,0.4925,0.5581
05 ก.ค. 2560,0.4745,0.4938,0.5591
06 ก.ค. 2560,0.4751,0.4957,0.5577
07 ก.ค. 2560,0.478,0.4983,0.5581
11 ก.ค. 2560,0.4814,0.4979,0.5632
12 ก.ค. 2560,0.4838,0.4983,0.5596
13 ก.ค. 2560,0.4879,0.4974,0.5578
14 ก.ค. 2560,0.4923,0.4987,0.5548
17 ก.ค. 2560,0.4884,0.4948,0.5559
18 ก.ค. 2560,0.4855,0.4915,0.5542
19 ก.ค. 2560,0.4832,0.4875,0.5542
20 ก.ค. 2560,0.4764,0.4903,0.5538
21 ก.ค. 2560,0.4736,0.487,0.5534
24 ก.ค. 2560,0.4748,0.4891,0.5516
25 ก.ค. 2560,0.4744,0.4881,0.5536
26 ก.ค. 2560,0.4721,0.4892,0.5516
27 ก.ค. 2560,0.4636,0.4851,0.5536
31 ก.ค. 2560,0.4654,0.4859,0.5531
01 ส.ค. 2560,0.4693,0.4878,0.5502
02 ส.ค. 2560,0.4714,0.4872,0.5512
03 ส.ค. 2560,0.4714,0.492,0.5536
04 ส.ค. 2560,0.4736,0.4914,0.5521
07 ส.ค. 2560,0.4773,0.4919,0.5522
08 ส.ค. 2560,0.4763,0.491,0.5506
09 ส.ค. 2560,0.4758,0.4895,0.5549
10 ส.ค. 2560,0.4758,0.4903,0.5505
11 ส.ค. 2560,0.4749,0.4894,0.5496
15 ส.ค. 2560,0.4733,0.4889,0.5508
16 ส.ค. 2560,0.4731,0.4883,0.5516
17 ส.ค. 2560,0.4718,0.4858,0.5551
18 ส.ค. 2560,0.4739,0.4878,0.5525
21 ส.ค. 2560,0.4706,0.4875,0.551
22 ส.ค. 2560,0.4745,0.4888,0.5507
23 ส.ค. 2560,0.4727,0.4869,0.5513
24 ส.ค. 2560,0.4761,0.4906,0.5511
25 ส.ค. 2560,0.4723,0.4896,0.5511
28 ส.ค. 2560,0.4753,0.4898,0.5491
29 ส.ค. 2560,0.4748,0.4875,0.5498
30 ส.ค. 2560,0.4775,0.4868,0.5511
31 ส.ค. 2560,0.4755,0.4905,0.5478
01 ก.ย. 2560,0.476,0.4914,0.5476
04 ก.ย. 2560,0.4743,0.4887,0.5506
05 ก.ย. 2560,0.4704,0.4881,0.5489
06 ก.ย. 2560,0.4724,0.4852,0.5531
07 ก.ย. 2560,0.4737,0.488,0.5495
08 ก.ย. 2560,0.4757,0.4834,0.5505
11 ก.ย. 2560,0.4753,0.488,0.5507
12 ก.ย. 2560,0.4706,0.4877,0.549
13 ก.ย. 2560,0.4739,0.4885,0.5471
14 ก.ย. 2560,0.4738,0.488,0.5499
15 ก.ย. 2560,0.4762,0.4858,0.5481
18 ก.ย. 2560,0.4731,0.4875,0.5483
19 ก.ย. 2560,0.4706,0.4862,0.5474
20 ก.ย. 2560,0.4699,0.4815,0.5484
21 ก.ย. 2560,0.4686,0.4854,0.546
22 ก.ย. 2560,0.4716,0.4819,0.5437
25 ก.ย. 2560,0.4696,0.4777,0.5452
26 ก.ย. 2560,0.4652,0.4745,0.5433
27 ก.ย. 2560,0.4651,0.4766,0.5384
28 ก.ย. 2560,0.4674,0.4722,0.5422
29 ก.ย. 2560,0.4701,0.4762,0.5466
02 ต.ค. 2560,0.468,0.4789,0.5443
03 ต.ค. 2560,0.4666,0.4782,0.5435
04 ต.ค. 2560,0.4706,0.4815,0.5397
05 ต.ค. 2560,0.4686,0.4813,0.5426
06 ต.ค. 2560,0.4671,0.4811,0.5437
09 ต.ค. 2560,0.4666,0.479,0.5435
10 ต.ค. 2560,0.467,0.4798,0.5401
11 ต.ค. 2560,0.4662,0.479,0.5411
12 ต.ค. 2560,0.4633,0.4789,0.5396
16 ต.ค. 2560,0.467,0.4823,0.5408
17 ต.ค. 2560,0.468,0.481,0.5422
18 ต.ค. 2560,0.4712,0.4811,0.5396
19 ต.ค. 2560,0.4741,0.4785,0.5426
20 ต.ค. 2560,0.4742,0.4765,0.5447
24 ต.ค. 2560,0.4716,0.4801,0.5406
25 ต.ค. 2560,0.4729,0.4828,0.5392
27 ต.ค. 2560,0.4737,0.4832,0.5421
30 ต.ค. 2560,0.4763,0.4794,0.542
31 ต.ค. 2560,0.4732,0.4831,0.5421
01 พ.ย. 2560,0.4736,0.4835,0.5425
02 พ.ย. 2560,0.476,0.4859,0.5394
03 พ.ย. 2560,0.4731,0.4817,0.5427
06 พ.ย. 2560,0.4736,0.4837,0.5428
07 พ.ย. 2560,0.4782,0.4805,0.544
08 พ.ย. 2560,0.4754,0.4805,0.5398
09 พ.ย. 2560,0.4745,0.48,0.5427
10 พ.ย. 2560,0.4705,0.4804,0.5408
13 พ.ย. 2560,0.4666,0.4803,0.5356
14 พ.ย. 2560,0.471,0.4808,0.5315
15 พ.ย. 2560,0.4666,0.4772,0.5355
16 พ.ย. 2560,0.468,0.4787,0.535
17 พ.ย. 2560,0.4643,0.4779,0.5355
20 พ.ย. 2560,0.4632,0.4778,0.536
21 พ.ย. 2560,0.4661,0.4785,0.533
22 พ.ย. 2560,0.4682,0.4781,0.5365
23 พ.ย. 2560,0.4648,0.4767,0.5381
24 พ.ย. 2560,0.4693,0.4792,0.5359
27 พ.ย. 2560,0.4689,0.4788,0.5372
28 พ.ย. 2560,0.4703,0.477,0.5353
29 พ.ย. 2560,0.4681,0.478,0.5397
30 พ.ย. 2560,0.4657,0.4752,0.544
01 ธ.ค. 2560,0.4635,0.4756,0.542
04 ธ.ค. 2560,0.4647,0.4775,0.5385
06 ธ.ค. 2560,0.4659,0.4772,0.5408
07 ธ.ค. 2560,0.4692,0.4791,0.5367
08 ธ.ค. 2560,0.4665,0.4764,0.5417
12 ธ.ค. 2560,0.4649,0.475,0.5426
13 ธ.ค. 2560,0.4693,0.4792,0.5385
14 ธ.ค. 2560,0.4691,0.475,0.54
15 ธ.ค. 2560,0.4703,0.4751,0.5427
18 ธ.ค. 2560,0.4663,0.4795,0.5402
19 ธ.ค. 2560,0.464,0.4755,0.5461
20 ธ.ค. 2560,0.4606,0.4752,0.5473
21 ธ.ค. 2560,0.4582,0.477,0.5461
22 ธ.ค. 2560,0.4614,0.4764,0.5461
25 ธ.ค. 2560,0.464,0.4771,0.543
26 ธ.ค. 2560,0.4672,0.4798,0.544
27 ธ.ค. 2560,0.4679,0.4807,0.5433
28 ธ.ค. 2560,0.4637,0.4765,0.5481
29 ธ.ค. 2560,0.4611,0.4755,0.5452
03 ม.ค. 2561,0.4633,0.4787,0.5438
04 ม.ค. 2561,0.4649,0.4756,0.5442
05 ม.ค. 2561,0.4617,0.477,0.5391
08 ม.ค. 2561,0.4614,0.4758,0.5429
09 ม.ค. 2561,0.4651,0.4777,0.5393
10 ม.ค. 2561,0.4686,0.4746,0.5381
11 ม.ค. 2561,0.4652,0.4723,0.5366
12 ม.ค. 2561,0.4603,0.4679,0.5366
15 ม.ค. 2561,0.4635,0.4697,0.5352
16 ม.ค. 2561,0.4644,0.4696,0.5342
17 ม.ค. 2561,0.4635,0.467,0.533
18 ม.ค. 2561,0.4647,0.468,0.5332
19 ม.ค. 2561,0.4616,0.4701,0.5298
22 ม.ค. 2561,0.4611,0.4676,0.5334
23 ม.ค. 2561,0.4581,0.467,0.5342
24 ม.ค. 2561,0.4569,0.4655,0.5333
25 ม.ค. 2561,0.4532,0.4615,0.5325
26 ม.ค. 2561,0.4522,0.4613,0.5282
29 ม.ค. 2561,0.4391,0.4589,0.527
30 ม.ค. 2561,0.448,0.4665,0.5251
31 ม.ค. 2561,0.4511,0.4627,0.528
01 ก.พ. 2561,0.4474,0.4637,0.5245
02 ก.พ. 2561,0.4481,0.4623,0.5226
05 ก.พ. 2561,0.4363,0.4583,0.5254
06 ก.พ. 2561,0.441,0.4623,0.5244
07 ก.พ. 2561,0.442,0.4578,0.5246
08 ก.พ. 2561,0.4383,0.461,0.5302
09 ก.พ. 2561,0.4369,0.4617,0.5266
12 ก.พ. 2561,0.4484,0.4637,0.5201
13 ก.พ. 2561,0.4388,0.4572,0.5262
14 ก.พ. 2561,0.4412,0.4567,0.5253
15 ก.พ. 2561,0.441,0.4579,0.5214
16 ก.พ. 2561,0.4445,0.4584,0.5242
19 ก.พ. 2561,0.442,0.4568,0.5229
20 ก.พ. 2561,0.4372,0.456,0.5244
21 ก.พ. 2561,0.4383,0.456,0.525
22 ก.พ. 2561,0.4393,0.4556,0.5211
23 ก.พ. 2561,0.4427,0.4566,0.5164
26 ก.พ. 2561,0.4393,0.4559,0.5174
27 ก.พ. 2561,0.4391,0.4549,0.5167
28 ก.พ. 2561,0.4418,0.4553,0.5193
02 มี.ค. 2561,0.4438,0.4535,0.5147
05 มี.ค. 2561,0.4454,0.4518,0.5139
06 มี.ค. 2561,0.4425,0.4538,0.5188
07 มี.ค. 2561,0.4355,0.4534,0.5215
08 มี.ค. 2561,0.4319,0.4535,0.5157
09 มี.ค. 2561,0.4346,0.452,0.5204
12 มี.ค. 2561,0.4359,0.4505,0.5162
