งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
08 มิ.ย. 2558,5.3786,5.4102,5.5216
09 มิ.ย. 2558,5.3585,5.3889,5.492
10 มิ.ย. 2558,5.3411,5.3746,5.4992
11 มิ.ย. 2558,5.3343,5.3657,5.4908
12 มิ.ย. 2558,5.3485,5.3799,5.4889
15 มิ.ย. 2558,5.3447,5.3764,5.4899
16 มิ.ย. 2558,5.3505,5.3796,5.4846
17 มิ.ย. 2558,5.3448,5.3764,5.4864
18 มิ.ย. 2558,5.3347,5.3657,5.4852
19 มิ.ย. 2558,5.3433,5.3739,5.4837
22 มิ.ย. 2558,5.3376,5.3663,5.4883
23 มิ.ย. 2558,5.3475,5.3793,5.4971
24 มิ.ย. 2558,5.3596,5.3897,5.5082
25 มิ.ย. 2558,5.3606,5.3927,5.5069
26 มิ.ย. 2558,5.3629,5.3914,5.5004
29 มิ.ย. 2558,5.3688,5.4002,5.5135
30 มิ.ย. 2558,5.3611,5.3915,5.5025
02 ก.ค. 2558,5.3625,5.3919,5.5131
03 ก.ค. 2558,5.367,5.3949,5.4991
06 ก.ค. 2558,5.3664,5.3959,5.5116
07 ก.ค. 2558,5.3678,5.3999,5.5204
08 ก.ค. 2558,5.392,5.4229,5.5322
09 ก.ค. 2558,5.3793,5.4118,5.5354
10 ก.ค. 2558,5.3755,5.407,5.5292
13 ก.ค. 2558,5.3834,5.4149,5.533
14 ก.ค. 2558,5.3924,5.4233,5.5442
15 ก.ค. 2558,5.3976,5.4286,5.5402
16 ก.ค. 2558,5.4233,5.4555,5.5676
17 ก.ค. 2558,5.4211,5.4507,5.57
20 ก.ค. 2558,5.4347,5.466,5.5832
21 ก.ค. 2558,5.4607,5.4946,5.6149
22 ก.ค. 2558,5.4763,5.5105,5.6248
23 ก.ค. 2558,5.5126,5.5451,5.6636
24 ก.ค. 2558,5.5291,5.5599,5.6731
27 ก.ค. 2558,5.5232,5.5551,5.6788
28 ก.ค. 2558,5.5344,5.5646,5.6749
29 ก.ค. 2558,5.529,5.5636,5.6837
31 ก.ค. 2558,5.5725,5.6042,5.7324
03 ส.ค. 2558,5.5577,5.5872,5.709
04 ส.ค. 2558,5.5683,5.6003,5.7158
05 ส.ค. 2558,5.564,5.5971,5.7165
06 ส.ค. 2558,5.5772,5.6075,5.7235
07 ส.ค. 2558,5.5768,5.6062,5.7195
10 ส.ค. 2558,5.5678,5.6004,5.7187
11 ส.ค. 2558,5.5333,5.5617,5.688
13 ส.ค. 2558,5.4036,5.4342,5.5617
14 ส.ค. 2558,5.4094,5.4396,5.5667
17 ส.ค. 2558,5.4249,5.4574,5.5919
18 ส.ค. 2558,5.4619,5.4933,5.617
19 ส.ค. 2558,5.4703,5.5004,5.6226
20 ส.ค. 2558,5.4629,5.4915,5.6178
21 ส.ค. 2558,5.4899,5.5171,5.6339
24 ส.ค. 2558,5.4947,5.5234,5.6492
25 ส.ค. 2558,5.4604,5.4889,5.6125
26 ส.ค. 2558,5.4564,5.4792,5.611
27 ส.ค. 2558,5.4559,5.4855,5.6182
28 ส.ค. 2558,5.4926,5.5276,5.6464
31 ส.ค. 2558,5.5209,5.5576,5.6752
01 ก.ย. 2558,5.5046,5.5341,5.6649
02 ก.ย. 2558,5.5069,5.5362,5.6742
03 ก.ย. 2558,5.5146,5.5447,5.6828
04 ก.ย. 2558,5.5308,5.5588,5.6936
07 ก.ย. 2558,5.546,5.5758,5.7122
08 ก.ย. 2558,5.5731,5.5983,5.7362
09 ก.ย. 2558,5.5414,5.5706,5.7002
10 ก.ย. 2558,5.5649,5.5911,5.7277
11 ก.ย. 2558,5.5525,5.5853,5.7163
14 ก.ย. 2558,5.5597,5.5904,5.7072
15 ก.ย. 2558,5.5545,5.5861,5.7109
16 ก.ย. 2558,5.5409,5.5732,5.7039
17 ก.ย. 2558,5.5245,5.5551,5.6838
18 ก.ย. 2558,5.5196,5.5516,5.6775
21 ก.ย. 2558,5.5125,5.5407,5.6753
22 ก.ย. 2558,5.5405,5.5712,5.7
23 ก.ย. 2558,5.5568,5.5884,5.7197
24 ก.ย. 2558,5.5765,5.6069,5.7376
25 ก.ย. 2558,5.5816,5.6137,5.7369
28 ก.ย. 2558,5.592,5.623,5.7457
29 ก.ย. 2558,5.6339,5.6669,5.7996
30 ก.ย. 2558,5.6297,5.6631,5.7923
01 ต.ค. 2558,5.6261,5.6588,5.7853
02 ต.ค. 2558,5.6531,5.6874,5.8128
05 ต.ค. 2558,5.6473,5.6791,5.793
06 ต.ค. 2558,5.6239,5.6581,5.7867
07 ต.ค. 2558,5.5956,5.6301,5.761
08 ต.ค. 2558,5.565,5.6005,5.7224
09 ต.ค. 2558,5.5194,5.5533,5.6911
12 ต.ค. 2558,5.5179,5.5518,5.6711
13 ต.ค. 2558,5.5176,5.5494,5.6708
14 ต.ค. 2558,5.5178,5.5508,5.6697
15 ต.ค. 2558,5.4597,5.4869,5.6205
16 ต.ค. 2558,5.4676,5.4997,5.6224
19 ต.ค. 2558,5.4643,5.4954,5.617
20 ต.ค. 2558,5.478,5.5106,5.6326
21 ต.ค. 2558,5.482,5.5153,5.639
22 ต.ค. 2558,5.5144,5.5426,5.6692
26 ต.ค. 2558,5.4988,5.5298,5.6512
27 ต.ค. 2558,5.492,5.5226,5.6444
28 ต.ค. 2558,5.4918,5.5204,5.6422
29 ต.ค. 2558,5.5012,5.5318,5.6653
30 ต.ค. 2558,5.5165,5.5493,5.6739
02 พ.ย. 2558,5.5355,5.5669,5.683
03 พ.ย. 2558,5.5182,5.5488,5.6712
04 พ.ย. 2558,5.5119,5.5442,5.6703
05 พ.ย. 2558,5.5059,5.539,5.6677
06 พ.ย. 2558,5.5137,5.5432,5.6548
09 พ.ย. 2558,5.5379,5.5703,5.6959
10 พ.ย. 2558,5.5484,5.5775,5.6966
11 พ.ย. 2558,5.5395,5.5706,5.6919
12 พ.ย. 2558,5.5345,5.566,5.6864
13 พ.ย. 2558,5.5346,5.5657,5.6875
16 พ.ย. 2558,5.5416,5.5708,5.6968
17 พ.ย. 2558,5.5434,5.5753,5.7067
18 พ.ย. 2558,5.5495,5.5797,5.6987
19 พ.ย. 2558,5.5343,5.5652,5.6848
20 พ.ย. 2558,5.5029,5.5341,5.6663
23 พ.ย. 2558,5.5034,5.5319,5.6635
24 พ.ย. 2558,5.5111,5.5405,5.6693
25 พ.ย. 2558,5.4901,5.5199,5.6436
26 พ.ย. 2558,5.4935,5.5223,5.6488
27 พ.ย. 2558,5.5023,5.5313,5.6553
30 พ.ย. 2558,5.5095,5.5388,5.6798
01 ธ.ค. 2558,5.4952,5.5253,5.6589
02 ธ.ค. 2558,5.4908,5.5181,5.6515
03 ธ.ค. 2558,5.5084,5.5362,5.672
04 ธ.ค. 2558,5.4984,5.5274,5.6559
08 ธ.ค. 2558,5.4907,5.5186,5.6571
09 ธ.ค. 2558,5.4944,5.5196,5.6609
11 ธ.ค. 2558,5.4848,5.5133,5.6459
14 ธ.ค. 2558,5.4748,5.5,5.6499
15 ธ.ค. 2558,5.4655,5.4945,5.6453
16 ธ.ค. 2558,5.4573,5.4809,5.6208
17 ธ.ค. 2558,5.4566,5.4856,5.6269
18 ธ.ค. 2558,5.467,5.4909,5.6401
21 ธ.ค. 2558,5.4629,5.4878,5.6331
22 ธ.ค. 2558,5.4575,5.484,5.6192
23 ธ.ค. 2558,5.4629,5.4844,5.6253
24 ธ.ค. 2558,5.4652,5.491,5.6298
25 ธ.ค. 2558,5.464,5.4883,5.623
28 ธ.ค. 2558,5.4636,5.4888,5.6266
29 ธ.ค. 2558,5.4587,5.4829,5.6235
30 ธ.ค. 2558,5.4417,5.4677,5.6239
04 ม.ค. 2559,5.4384,5.4592,5.6189
05 ม.ค. 2559,5.4127,5.4391,5.5952
06 ม.ค. 2559,5.4025,5.4298,5.5927
07 ม.ค. 2559,5.3718,5.3983,5.5687
08 ม.ค. 2559,5.3697,5.4011,5.549
11 ม.ค. 2559,5.3739,5.4044,5.5641
12 ม.ค. 2559,5.4068,5.44,5.5869
13 ม.ค. 2559,5.4145,5.4447,5.5826
14 ม.ค. 2559,5.4111,5.4419,5.5824
15 ม.ค. 2559,5.4006,5.431,5.5738
18 ม.ค. 2559,5.4194,5.4479,5.5786
19 ม.ค. 2559,5.4072,5.4371,5.5765
20 ม.ค. 2559,5.4039,5.4354,5.5832
21 ม.ค. 2559,5.3914,5.4257,5.5796
22 ม.ค. 2559,5.3829,5.4137,5.566
25 ม.ค. 2559,5.3583,5.3901,5.535
26 ม.ค. 2559,5.3497,5.3822,5.5337
27 ม.ค. 2559,5.3342,5.3628,5.5061
28 ม.ค. 2559,5.3394,5.368,5.5125
29 ม.ค. 2559,5.3152,5.3517,5.504
01 ก.พ. 2559,5.312,5.3453,5.485
02 ก.พ. 2559,5.3061,5.3365,5.4722
03 ก.พ. 2559,5.3278,5.3569,5.4996
04 ก.พ. 2559,5.2972,5.329,5.4781
